,GHI,rh,temp,predicted_pv,date_time
195,7908.935483870968,48.89166666666667,20.760416666666668,15876.622857142853,2019-07-15
196,7958.935483870968,42.86666666666667,21.648750000000003,16252.007142857143,2019-07-16
197,8281.935483870968,58.77916666666667,20.55333333333333,16321.035714285712,2019-07-17
198,8062.935483870968,60.53333333333333,19.22833333333333,16794.484285714294,2019-07-18
199,8113.935483870968,51.69583333333333,20.6875,16697.844285714295,2019-07-19
200,7805.935483870968,42.454166666666666,22.317083333333333,16921.905714285705,2019-07-20
201,7485.935483870968,40.56666666666667,22.805833333333336,16855.311428571425,2019-07-21
202,8588.935483870968,44.2375,22.219583333333333,16921.905714285705,2019-07-22
203,7552.935483870968,43.0125,21.65083333333333,17210.697142857156,2019-07-23
204,7214.935483870968,36.4875,23.33458333333333,17394.32857142859,2019-07-24
205,7466.935483870968,40.09583333333333,23.36958333333333,17035.628571428577,2019-07-25
206,7489.935483870968,36.65416666666667,23.817083333333333,16678.59857142856,2019-07-26
207,7682.935483870968,30.27916666666667,24.13958333333333,17549.627142857127,2019-07-27
208,7774.935483870968,26.4875,25.25125,14640.70285714286,2019-07-28
209,8659.935483870968,27.3875,27.19375,14879.10714285715,2019-07-29
210,8517.935483870968,26.741666666666664,28.155,17489.314285714267,2019-07-30
211,8991.935483870968,35.0,27.146666666666665,15269.229999999996,2019-07-31
212,9046.451612903224,78.89583333333333,-3.5125,15518.380000000003,2019-08-01
213,8263.451612903225,80.0125,5.167916666666667,17210.697142857156,2019-08-02
214,6903.451612903225,39.60434782608696,6.7443478260869565,14337.925714285711,2019-08-03
215,7406.451612903225,53.31739130434782,13.672173913043478,16864.51714285714,2019-08-04
216,8878.451612903225,54.5875,9.951666666666666,16522.760000000017,2019-08-05
218,6853.451612903225,27.9875,26.184166666666663,17261.16428571427,2019-08-07
219,6289.451612903225,25.7,22.48708333333333,15037.514285714284,2019-08-08
220,8939.451612903225,31.29583333333333,21.972916666666663,17205.55428571427,2019-08-09
221,6807.451612903225,48.07083333333333,17.760416666666668,15463.994285714281,2019-08-10
222,6115.451612903225,42.86666666666667,13.318333333333332,15441.911428571428,2019-08-11
223,8640.451612903225,79.50416666666666,1.39875,16761.425714285724,2019-08-12
224,6512.451612903225,30.0875,25.644166666666667,15820.655714285711,2019-08-13
225,8521.451612903225,27.166666666666668,29.045,14529.468571428575,2019-08-14
226,7996.451612903225,49.150000000000006,25.86208333333333,15286.788571428575,2019-08-15
227,7285.451612903225,47.5375,25.24416666666667,17172.47999999999,2019-08-16
228,9025.451612903224,45.725,24.50375,17158.184285714276,2019-08-17
229,6516.451612903225,53.69166666666666,19.28375,15306.370000000004,2019-08-18
230,8790.451612903225,53.025,19.349166666666665,16633.832857142857,2019-08-19
231,6747.451612903225,57.1625,19.71208333333333,17261.16428571427,2019-08-20
232,6724.451612903225,52.28333333333333,20.405416666666667,15236.560000000005,2019-08-21
233,7930.451612903225,56.79583333333333,21.13,16160.22285714285,2019-08-22
234,7271.451612903225,44.96666666666667,23.38208333333333,15424.30714285714,2019-08-23
235,6356.451612903225,44.17916666666667,23.922916666666666,15566.355714285713,2019-08-24
236,6880.451612903225,40.13333333333333,24.561666666666667,16500.365714285726,2019-08-25
237,8433.451612903225,42.63478260869565,24.397391304347824,16503.745714285724,2019-08-26
238,8456.451612903225,34.737500000000004,24.225,15495.778571428567,2019-08-27
239,6670.451612903225,37.13333333333333,23.115416666666665,13457.938571428565,2019-08-28
240,8252.451612903225,38.05,24.165000000000003,16940.92428571429,2019-08-29
241,8688.451612903225,32.37916666666667,24.294166666666666,15615.97999999999,2019-08-30
242,6931.451612903225,35.59583333333334,23.42375,15499.157142857139,2019-08-31
243,6315.633333333333,64.08333333333333,-6.208333333333333,15375.307142857137,2019-09-01
244,6954.633333333333,82.27083333333333,3.89125,13517.742857142859,2019-09-02
245,5218.633333333333,42.12083333333333,8.725,13692.662857142854,2019-09-03
246,6072.633333333333,57.49166666666667,10.687083333333334,16951.73428571429,2019-09-04
247,5771.633333333333,50.09166666666667,11.905833333333334,16051.577142857133,2019-09-05
249,7246.633333333333,27.34583333333333,26.72625,13041.03,2019-09-07
250,5205.633333333333,20.75,24.25708333333333,14983.82,2019-09-08
251,7636.633333333333,35.59583333333333,21.335,15814.317142857144,2019-09-09
252,7102.633333333333,52.21666666666667,17.8675,15282.604285714291,2019-09-10
253,5604.633333333333,42.12083333333333,13.01625,15284.668571428576,2019-09-11
254,5970.633333333333,82.87916666666666,1.92625,15681.467142857138,2019-09-12
255,5301.633333333333,34.90416666666667,20.86208333333333,15914.73999999999,2019-09-13
256,5633.633333333333,48.8875,18.52958333333333,14802.157142857146,2019-09-14
257,7650.633333333333,52.50416666666666,17.642916666666668,17113.179999999997,2019-09-15
258,7297.633333333333,50.66666666666666,15.8275,14131.72571428571,2019-09-16
259,6668.633333333333,50.94583333333333,17.986666666666668,15063.537142857147,2019-09-17
260,5345.633333333333,39.78333333333333,20.579166666666666,12441.175714285719,2019-09-18
261,6354.633333333333,29.541666666666668,21.72125,16901.401428571433,2019-09-19
262,7141.633333333333,31.254166666666663,21.223333333333333,13925.145714285727,2019-09-20
263,6891.633333333333,51.3625,15.360416666666666,13929.545714285709,2019-09-21
264,5202.633333333333,36.175,12.919583333333334,14116.2,2019-09-22
265,7016.633333333333,28.2875,15.829166666666666,15748.378571428577,2019-09-23
266,7153.633333333333,29.058333333333334,19.11208333333333,14164.398571428568,2019-09-24
267,6145.633333333333,56.020833333333336,18.074166666666667,11940.202857142856,2019-09-25
268,7830.633333333333,58.94166666666666,19.43916666666667,12223.192857142854,2019-09-26
269,5511.633333333333,50.04166666666666,20.8475,13582.988571428567,2019-09-27
270,6790.633333333333,45.48333333333333,18.602500000000003,12113.695714285714,2019-09-28
271,5351.633333333333,37.079166666666666,18.655,13139.449999999997,2019-09-29
272,7978.633333333333,33.28333333333333,20.052916666666665,14792.16142857143,2019-09-30
273,4068.129032258064,74.17083333333333,-4.536666666666666,15115.931428571432,2019-10-01
274,5245.129032258064,78.42916666666666,3.6891666666666665,12635.875714285714,2019-10-02
275,4791.129032258064,41.98333333333333,11.30125,13618.187142857143,2019-10-03
276,4892.129032258064,55.708333333333336,9.5625,12472.062857142855,2019-10-04
277,5258.129032258064,43.375,14.389166666666666,12583.574285714287,2019-10-05
278,4316.129032258064,49.90714285714286,21.46857142857143,11146.237142857148,2019-10-06
279,4553.129032258064,27.29583333333333,27.24625,13356.501428571428,2019-10-07
280,5138.129032258064,28.666666666666668,24.53375,12143.992857142848,2019-10-08
281,4212.129032258064,31.183333333333334,21.71166666666667,13344.044285714284,2019-10-09
282,5072.129032258064,43.67083333333333,19.433333333333334,13903.001428571424,2019-10-10
283,4849.129032258064,42.34583333333333,12.852083333333333,11322.31285714285,2019-10-11
284,4852.129032258064,76.3875,2.865,14666.027142857145,2019-10-12
285,4999.129032258064,35.50416666666667,17.10125,13674.918571428569,2019-10-13
286,5062.129032258064,30.67083333333333,17.76625,11785.902857142857,2019-10-14
287,4282.129032258064,32.86666666666667,19.65125,10506.148571428563,2019-10-15
288,4230.129032258064,52.25,18.47833333333333,12686.144285714287,2019-10-16
289,5308.129032258064,62.1375,17.210416666666667,13977.29857142857,2019-10-17
290,4953.129032258064,54.25833333333333,17.974166666666665,10546.92,2019-10-18
291,4672.129032258064,53.59166666666667,17.56625,12641.46714285714,2019-10-19
292,5388.129032258064,45.5875,15.792916666666663,12951.13857142857,2019-10-20
293,4995.129032258064,52.90833333333333,15.505416666666669,13548.300000000005,2019-10-21
294,4660.129032258064,61.60416666666666,14.419166666666667,10558.52285714285,2019-10-22
295,5498.129032258064,59.45416666666667,14.488333333333337,14853.81142857143,2019-10-23
296,4940.129032258064,49.2,15.970833333333331,12219.751428571428,2019-10-24
297,4425.129032258064,44.62083333333334,15.792916666666668,14285.651428571437,2019-10-25
298,4411.129032258064,39.141666666666666,14.586666666666666,8813.995714285724,2019-10-26
299,4509.129032258064,54.15416666666667,13.103333333333332,12071.254285714283,2019-10-27
300,4812.129032258064,59.93333333333334,12.559583333333334,12039.009999999995,2019-10-28
301,4024.129032258064,57.75416666666666,13.446666666666664,11179.357142857145,2019-10-29
302,4503.129032258064,48.5,13.375,11684.24285714286,2019-10-30
303,4670.129032258064,44.5875,13.63375,9615.599999999999,2019-10-31
304,4474.233333333334,76.52142857142857,2.6592857142857143,10584.861428571423,2019-11-01
305,3734.233333333333,65.67916666666666,5.075833333333333,10094.045714285714,2019-11-02
306,4961.233333333334,38.72916666666666,12.41625,9412.241428571426,2019-11-03
307,4448.233333333334,50.51666666666667,11.670833333333334,9616.82142857143,2019-11-04
308,4797.233333333334,54.075,13.526666666666666,9006.184285714287,2019-11-05
309,3747.233333333333,61.1625,17.982499999999998,12865.115714285716,2019-11-06
310,4303.233333333334,42.525,24.730416666666667,10716.451428571423,2019-11-07
311,4623.233333333334,32.30434782608695,23.77608695652174,12821.485714285716,2019-11-08
312,4071.233333333333,33.25416666666667,22.32333333333333,15172.815714285714,2019-11-09
313,3979.233333333333,39.84583333333333,18.5675,9592.85857142857,2019-11-10
314,3057.233333333333,43.61666666666667,13.01,14347.494285714281,2019-11-11
315,3466.233333333333,79.14166666666667,5.65125,9860.111428571436,2019-11-12
316,3092.233333333333,46.80833333333333,12.317916666666669,10131.334285714287,2019-11-13
317,3346.233333333333,46.54166666666666,13.710416666666667,13865.662857142854,2019-11-14
318,3167.233333333333,81.4375,10.7375,10989.908571428576,2019-11-15
319,3122.233333333333,83.35000000000001,10.4925,13647.89857142857,2019-11-16
320,4576.233333333334,76.85833333333333,10.586666666666666,9819.077142857146,2019-11-17
321,3422.233333333333,84.00833333333334,6.206666666666667,10082.108571428567,2019-11-18
322,4405.233333333334,86.33749999999999,4.29625,12504.101428571425,2019-11-19
323,4829.233333333334,82.60000000000001,3.5325,7561.077142857139,2019-11-20
324,3171.233333333333,82.90833333333333,2.3916666666666666,11222.548571428564,2019-11-21
325,4624.233333333334,83.52916666666667,3.2433333333333336,6113.767142857141,2019-11-22
326,3649.233333333333,78.275,4.8845833333333335,10214.277142857134,2019-11-23
327,3749.233333333333,70.91666666666667,7.982916666666667,9317.37428571428,2019-11-24
328,4610.233333333334,65.67916666666666,7.225833333333334,6923.822857142857,2019-11-25
329,4174.233333333334,62.975,9.039166666666668,7722.082857142859,2019-11-26
330,5012.233333333334,81.325,8.838333333333333,7726.04285714286,2019-11-27
331,3712.233333333333,72.51666666666667,8.16125,7247.174285714286,2019-11-28
332,3181.233333333333,68.80416666666666,9.40875,8590.431428571428,2019-11-29
333,4882.233333333334,66.89583333333333,11.6875,9534.158571428568,2019-11-30
334,2613.2580645161293,74.78333333333333,3.721666666666667,7606.142857142858,2019-12-01
335,3417.2580645161293,55.91666666666666,6.927499999999999,10351.695714285706,2019-12-02
336,2468.2580645161293,42.34583333333333,11.707083333333337,7750.297142857144,2019-12-03
337,3283.2580645161293,48.36666666666667,13.005416666666669,6943.208571428571,2019-12-04
338,3398.2580645161293,58.2375,13.05125,7075.192857142854,2019-12-05
339,2599.2580645161293,56.79583333333333,19.242083333333333,6495.67142857143,2019-12-06
340,2853.2580645161293,48.90833333333333,20.435,8624.170000000002,2019-12-07
341,3211.2580645161293,32.05416666666667,23.09958333333333,7368.785714285715,2019-12-08
342,2660.2580645161293,31.245833333333334,21.79125,7067.6728571428575,2019-12-09
343,3268.2580645161293,43.03333333333333,18.48,9333.585714285711,2019-12-10
344,3005.2580645161293,44.65833333333333,13.567083333333334,6722.960000000001,2019-12-11
345,2741.2580645161293,86.13333333333333,5.85125,9357.362857142854,2019-12-12
346,3071.2580645161293,78.95,5.854166666666667,7834.384285714282,2019-12-13
347,2505.2580645161293,76.15416666666667,7.035,6513.755714285714,2019-12-14
348,2138.2580645161293,73.60000000000001,6.77625,10896.497142857143,2019-12-15
349,2692.2580645161293,73.68333333333334,6.2995833333333335,8818.835714285717,2019-12-16
350,2492.2580645161293,84.62083333333334,3.388333333333333,10193.1,2019-12-17
351,2608.2580645161293,86.75,3.045,7671.664285714285,2019-12-18
352,2303.2580645161293,87.0,1.7616666666666667,13934.887142857135,2019-12-19
353,2483.2580645161293,87.69166666666666,1.3829166666666666,10446.9,2019-12-20
